상호명,지점명,상권업종중분류명,상권업종소분류명,시도명,시군구명,행정동명,도로명주소,경도,위도,n_상호명,점포수
한국맥도날드부산초량DT점, ,패스트푸드,패스트푸드,부산광역시,동구,초량3동,부산광역시 동구 중앙대로 228,129.0413579837,35.1172428759694,맥도날드,1
맥도날드,부산하단DT,패스트푸드,패스트푸드,부산광역시,사하구,하단1동,부산광역시 사하구 낙동대로 431,128.97094829485002,35.1041800074896,맥도날드,1
맥도날드,화양점,패스트푸드,패스트푸드,서울특별시,광진구,군자동,서울특별시 광진구 광나루로 383,127.07247895408399,37.5480670849354,맥도날드,1
맥도날드,상일동점,패스트푸드,패스트푸드,서울특별시,강동구,강일동,서울특별시 강동구 상일로6길 39,127.17533067629499,37.54979433577471,맥도날드,1
맥도날드,연신내점,패스트푸드,패스트푸드,서울특별시,은평구,갈현2동,서울특별시 은평구 연서로 213,126.91920622149,37.6176209776411,맥도날드,1
맥도날드미아점,미아점,패스트푸드,패스트푸드,서울특별시,강북구,송중동,서울특별시 강북구 도봉로 48,127.030372203375,37.6132887128726,맥도날드,1
맥도날드구산점,구산점,패스트푸드,패스트푸드,서울특별시,은평구,구산동,서울특별시 은평구 연서로 131,126.916679811222,37.61062383981071,맥도날드,1
맥도날드,여의도점,패스트푸드,패스트푸드,서울특별시,영등포구,여의동,서울특별시 영등포구 국제금융로 10,126.924863083917,37.5251722235016,맥도날드,1
맥도날드,홍익대점,패스트푸드,패스트푸드,서울특별시,마포구,서교동,서울특별시 마포구 양화로 140,126.922022343062,37.5551149572483,맥도날드,1
맥도날드,종암SK점,패스트푸드,패스트푸드,서울특별시,성북구,종암동,서울특별시 성북구 종암로 58,127.035989783309,37.5957734707935,맥도날드,1
맥도날드,왕십리점,패스트푸드,패스트푸드,서울특별시,성동구,행당1동,서울특별시 성동구 왕십리로 321,127.03358185221799,37.5621718872043,맥도날드,1
맥도날드중랑점,중랑점,패스트푸드,패스트푸드,서울특별시,중랑구,상봉2동,서울특별시 중랑구 망우로 202,127.07545998321699,37.5934762286171,맥도날드,1
맥도날드,노량진점,패스트푸드,패스트푸드,서울특별시,동작구,노량진1동,서울특별시 동작구 노량진로 158,126.94353721078801,37.51342892387221,맥도날드,1
맥도날드,안암점,패스트푸드,패스트푸드,서울특별시,성북구,안암동,서울특별시 성북구 인촌로24길 42,127.02924115230302,37.5844010743074,맥도날드,1
맥도날드,명동점,패스트푸드,패스트푸드,서울특별시,중구,명동,서울특별시 중구 명동7길 8,126.984532402493,37.5641659751905,맥도날드,1
맥도날드신천점,신천점,패스트푸드,패스트푸드,서울특별시,송파구,잠실본동,서울특별시 송파구 올림픽로 108,127.082750879424,37.5114203581415,맥도날드,1
맥도날드신림점,신림점,패스트푸드,패스트푸드,서울특별시,관악구,서원동,서울특별시 관악구 신림로 310,126.93016408647301,37.481925044570296,맥도날드,1
맥도날드,방배점,패스트푸드,패스트푸드,서울특별시,서초구,방배1동,서울특별시 서초구 방배로 81,126.99710388037799,37.4816562278605,맥도날드,1
맥도날드한양대점,한양대점,패스트푸드,패스트푸드,서울특별시,성동구,사근동,서울특별시 성동구 왕십리로 227,127.04190810505399,37.557220918430794,맥도날드,1
양평sk맥도날드, ,패스트푸드,패스트푸드,서울특별시,영등포구,양평2동,서울특별시 영등포구 선유로 195,126.893495280754,37.53103660241009,맥도날드,1
맥도날드중계점,중계점,패스트푸드,패스트푸드,서울특별시,노원구,중계1동,서울특별시 노원구 중계로 218,127.07598452053101,37.6508405349886,맥도날드,1
맥도날드송정역점,송정역점,패스트푸드,패스트푸드,서울특별시,강서구,공항동,서울특별시 강서구 공항대로 21,126.80967884974,37.5617395749277,맥도날드,1
맥도날드연세대점,연세대점,패스트푸드,패스트푸드,서울특별시,서대문구,신촌동,서울특별시 서대문구 연세로 33,126.93670886852301,37.5585819828585,맥도날드,1
한국맥도날드서울시흥DT점,서울시흥DT점,패스트푸드,패스트푸드,서울특별시,금천구,시흥1동,서울특별시 금천구 시흥대로 184,126.902730185691,37.4504700565403,맥도날드,1
맥도날드외대점,외대점,패스트푸드,패스트푸드,서울특별시,동대문구,이문1동,서울특별시 동대문구 휘경로 15,127.061875360511,37.595873935662,맥도날드,1
맥도날드,영등포점,패스트푸드,패스트푸드,서울특별시,영등포구,영등포동,서울특별시 영등포구 경인로 855,126.90762801865601,37.51697676033029,맥도날드,1
맥도날드노원한신점,노원한신점,패스트푸드,패스트푸드,서울특별시,노원구,하계1동,서울특별시 노원구 공릉로 351,127.068017669352,37.6381543484484,맥도날드,1
맥도날드,구로디지털점,패스트푸드,패스트푸드,서울특별시,구로구,구로3동,서울특별시 구로구 디지털로31길 12,126.895349098476,37.485100722446106,맥도날드,1
맥도날드수유점,수유점,패스트푸드,패스트푸드,서울특별시,강북구,번1동,서울특별시 강북구 도봉로 342,127.026107842176,37.638023076730704,맥도날드,1
한국맥도날드미아DT점, ,패스트푸드,패스트푸드,서울특별시,강북구,송천동,서울특별시 강북구 삼양로 158,127.021700739561,37.6181097750282,맥도날드,1
맥도날드,신내점,패스트푸드,패스트푸드,서울특별시,중랑구,신내2동,서울특별시 중랑구 봉화산로 194,127.094689100842,37.6064471491972,맥도날드,1
맥도날드파리공원점,파리공원점,패스트푸드,패스트푸드,서울특별시,양천구,목5동,서울특별시 양천구 목동서로 45,126.881003186588,37.5371811122079,맥도날드,1
한국맥도날드등촌DT점, ,패스트푸드,패스트푸드,서울특별시,강서구,등촌1동,서울특별시 강서구 양천로 546,126.859748883866,37.5582872693597,맥도날드,1
한국맥도날드가산비즈니스센터점, ,패스트푸드,패스트푸드,서울특별시,금천구,가산동,서울특별시 금천구 가산디지털1로 165,126.881016564244,37.4802173259399,맥도날드,1
한국맥도날드어린이대공원, ,패스트푸드,패스트푸드,서울특별시,광진구,화양동,서울특별시 광진구 광나루로 392,127.07311091597201,37.54729714368821,맥도날드,1
한국맥도날드합정메세나, ,패스트푸드,패스트푸드,서울특별시,마포구,서교동,서울특별시 마포구 양화로 45,126.91393744150601,37.551490770997795,맥도날드,1
맥도날드,이마트성수점,패스트푸드,패스트푸드,서울특별시,성동구,성수2가1동,서울특별시 성동구 뚝섬로 377,127.05347904535299,37.5399239940305,맥도날드,1
한국맥도날드강남2호, ,패스트푸드,패스트푸드,서울특별시,강남구,역삼1동,서울특별시 강남구 테헤란로 107,127.02873483200199,37.4986711298636,맥도날드,1
한국맥도날드은평이마트, ,패스트푸드,패스트푸드,서울특별시,은평구,응암1동,서울특별시 은평구 은평로 111,126.920491206786,37.600819505627605,맥도날드,1
한국맥도날드상계DT점상계DT점,상계DT점,패스트푸드,패스트푸드,서울특별시,노원구,상계1동,서울특별시 노원구 동일로 1612,127.056162794911,37.6724255278929,맥도날드,1
한국맥도날드신도림디큐브, ,패스트푸드,패스트푸드,서울특별시,구로구,신도림동,서울특별시 구로구 경인로 662,126.888484621418,37.508058038284105,맥도날드,1
한국맥도날드마리오아울렛, ,패스트푸드,패스트푸드,서울특별시,금천구,가산동,서울특별시 금천구 디지털로 185,126.887200484678,37.4779780617186,맥도날드,1
한국맥도날드신월SKD, ,패스트푸드,패스트푸드,서울특별시,양천구,신월4동,서울특별시 양천구 남부순환로 553,126.838706851139,37.5197161101885,맥도날드,1
맥도날드,청량리점,패스트푸드,패스트푸드,서울특별시,동대문구,전농1동,서울특별시 동대문구 왕산로 200,127.04609010505399,37.579862022516295,맥도날드,1
맥도날드,마리오아울렛점,패스트푸드,패스트푸드,서울특별시,금천구,가산동,서울특별시 금천구 디지털로 185,126.887200484678,37.4779780617186,맥도날드,1
맥도날드과학기술대점,과학기술대점,패스트푸드,패스트푸드,서울특별시,노원구,공릉2동,서울특별시 노원구 공릉로 231,127.07612098971501,37.629757334076,맥도날드,1
맥도날드전농점,전농점,패스트푸드,패스트푸드,서울특별시,동대문구,전농2동,서울특별시 동대문구 전농로 146,127.057761970601,37.57812664485,맥도날드,1
로날드맥도날드하우스, ,패스트푸드,패스트푸드,서울특별시,종로구,종로1.2.3.4가동,서울특별시 종로구 종로 1,126.97790854275101,37.5709477180295,맥도날드,1
한국맥도날드압구정씨지브, ,패스트푸드,패스트푸드,서울특별시,강남구,압구정동,서울특별시 강남구 논현로 848,127.028851716275,37.5245683609038,맥도날드,1
맥도날드쌍문DT, ,패스트푸드,패스트푸드,서울특별시,도봉구,쌍문2동,서울특별시 도봉구 도봉로 541,127.037180342644,37.6536207485414,맥도날드,1
맥도날드어린이대공원점,어린이대공원점,패스트푸드,패스트푸드,서울특별시,광진구,화양동,서울특별시 광진구 광나루로 392,127.07311091597201,37.54729714368821,맥도날드,1
맥도날드,한티역점,패스트푸드,패스트푸드,서울특별시,강남구,대치4동,서울특별시 강남구 도곡로 409,127.055147428125,37.4973625540392,맥도날드,1
맥도날드,강남2호점,패스트푸드,패스트푸드,서울특별시,강남구,역삼1동,서울특별시 강남구 테헤란로 107,127.02873483200199,37.4986711298636,맥도날드,1
맥도날드서초GS점,서초GS점,패스트푸드,패스트푸드,서울특별시,서초구,서초3동,서울특별시 서초구 반포대로 69,127.00965877290001,37.4864656446389,맥도날드,1
맥도날드,등촌DT점,패스트푸드,패스트푸드,서울특별시,강서구,등촌1동,서울특별시 강서구 양천로 546,126.859748883866,37.5582872693597,맥도날드,1
맥도날드,강서그랜드마트점,패스트푸드,패스트푸드,서울특별시,강서구,등촌3동,서울특별시 강서구 강서로 388,126.839290175551,37.5601782971845,맥도날드,1
맥도날드,아셈점,패스트푸드,패스트푸드,서울특별시,강남구,삼성1동,서울특별시 강남구 영동대로 513,127.05913910242799,37.5118203253706,맥도날드,1
맥도날드,신촌점,패스트푸드,패스트푸드,서울특별시,서대문구,신촌동,서울특별시 서대문구 신촌로 99,126.937146166548,37.5556845722699,맥도날드,1
맥도날드,양재SKDT,패스트푸드,패스트푸드,서울특별시,서초구,양재1동,서울특별시 서초구 바우뫼로 178,127.039584067003,37.4780805653271,맥도날드,1
맥도날드,선릉점,패스트푸드,패스트푸드,서울특별시,강남구,역삼2동,서울특별시 강남구 테헤란로 326,127.047016751663,37.503541562253105,맥도날드,1
맥도날드,은평이마트점,패스트푸드,패스트푸드,서울특별시,은평구,응암1동,서울특별시 은평구 은평로 111,126.920491206786,37.600819505627605,맥도날드,1
맥도날드,가산비지니스센터점,패스트푸드,패스트푸드,서울특별시,금천구,가산동,서울특별시 금천구 가산디지털1로 165,126.881016564244,37.4802173259399,맥도날드,1
맥도날드,서울역점,패스트푸드,패스트푸드,서울특별시,중구,회현동,서울특별시 중구 한강대로 405,126.969506078632,37.5547189980799,맥도날드,1
맥도날드,가락DT점,패스트푸드,패스트푸드,서울특별시,송파구,가락2동,서울특별시 송파구 동남로 196,127.130778316552,37.4948886549639,맥도날드,1
맥도날드,송파잠실DT점,패스트푸드,패스트푸드,서울특별시,송파구,잠실본동,서울특별시 송파구 도곡로 434,127.076955749754,37.504374000190786,맥도날드,1
맥도날드,이태원점,패스트푸드,패스트푸드,서울특별시,용산구,이태원1동,서울특별시 용산구 이태원로 142-1,126.98968317713002,37.5339440693754,맥도날드,1
맥도날드,종로3가점,패스트푸드,패스트푸드,서울특별시,종로구,종로1.2.3.4가동,서울특별시 종로구 종로 113-1,126.99020724045499,37.570585018689606,맥도날드,1
맥도날드강동구청점,강동구청점,패스트푸드,패스트푸드,서울특별시,강동구,성내1동,서울특별시 강동구 성내로 15,127.122594318977,37.53032989221821,맥도날드,1
맥도날드,양천구청점,패스트푸드,패스트푸드,서울특별시,양천구,신정7동,서울특별시 양천구 목동동로 71,126.862956687208,37.515500930315795,맥도날드,1
